2018,先進理工学部,ストレスと自殺,坂田　成輝／高橋　尚子／奈良　元壽,春学期  木3時限,綜合科目 選択必修,1,2,63-201教室,西早稲田（旧大久保）,日本語,心理学,心理学,臨床心理学・人格心理学・精神分析学,初級レベル（入門・導入）,講義,false,false,春学期,4,3,63-201教室,特に教科書は指定しない,"[{""name""=>""試験"", ""rate""=>""100％"", ""detail""=>""""}]"
2018,先進理工学部,科学技術とコミュニケーション,中島　誠一,秋学期  木4時限,特論科目 選択必修,2,2,63-201教室,西早稲田（旧大久保）,日本語,科学技術論,科学技術論,科学技術社会論,中級レベル（発展・応用）,講義,false,false,秋学期,4,4,63-201教室,教材は授業ごとに必要なものを配布する。,"[{""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""毎時間ごとのコミュニケーション・カードの記載内容によって授業理解度，問題意識などを評価。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""授業への積極的参加状況の評価。（授業の出席状況および参加姿勢などをコミュニケーション・カード記載内容ほかで評価）""}]"
2018,先進理工学部,プレゼンテーションスキル,佐川　健太郎,集中講義（秋学期）  無その他,基礎科目 選択必修,1,2,63号館3階端末室Bルーム,西早稲田（旧大久保）,日本語,経営工学,経営工学,事業経営（含技術経営，経済性工学）,初級レベル（入門・導入）,講義,false,false,集中講義（秋学期）,なし,なし,なし,"★参考書
　妹尾堅一郎『考える力をつけるための「読む」技術』（ダイヤモンド社）
　その他、必要に応じて、ハンドアウツを配布。また適宜参考図書を紹介します。",なし
2018,先進理工学部,産業社会のメンタルヘルス,小林　祐一／佐藤　陽／渡部　卓,春学期  月6時限,綜合科目 選択必修,1,2,54-404教室,西早稲田（旧大久保）,日本語,心理学,心理学,臨床心理学・人格心理学・精神分析学,初級レベル（入門・導入）,講義,false,false,春学期,1,6,54-404教室,特に指定しない,なし
2018,先進理工学部,国際知財政策A,森　康晃,春学期  水4時限,基礎科目 選択必修,1,2,63-201教室,西早稲田（旧大久保）,日本語,法学,新領域法学,知的財産法,初級レベル（入門・導入）,講義,false,false,春学期,3,4,63-201教室,なし,"[{""name""=>""試験"", ""rate""=>""50％"", ""detail""=>""知財について権利化、活用の仕組みについて基礎と応用が把握できていること""}, {""name""=>""レポート"", ""rate""=>""40％"", ""detail""=>""知財検索やライセンスの仕方などについて授業内容の理解度を問う。""}, {""name""=>""平常点評価"", ""rate""=>""10％"", ""detail""=>""授業への参加態度を加味する。（大人数の教室の講義だが、コメント、質問等積極的な参加を評価する。）""}, {""name""=>""その他"", ""rate""=>"""", ""detail""=>""大教室の講義であるので必ずしも出欠は毎回とらないこともあるが、出欠をとる場合、代返等が行われた場合は不正行為とみなす。""}]"
2018,先進理工学部,科学・技術の社会史,綾部　広則,春学期  火4時限,基礎科目 選択必修,1,2,52-202教室,西早稲田（旧大久保）,日本語,科学技術論,科学技術論,科学史・技術史,初級レベル（入門・導入）,講義,false,false,春学期,2,4,52-202教室,古川安『科学の社会史――ルネサンスから20世紀まで』（増訂版）、南窓社、2001年。,"[{""name""=>""試験"", ""rate""=>""100％"", ""detail""=>""歴史的事実に関する基本的知識および歴史についての理解度で評価する。""}]"
2018,先進理工学部,ロボット産業とイノベーション,國光　健一／中村　幸博／茂木　学,秋学期  水6時限,基礎科目 選択必修,1,2,54-404教室,西早稲田（旧大久保）,日本語,経営工学,経営工学,事業経営（含技術経営，経済性工学）,初級レベル（入門・導入）,講義,false,false,秋学期,3,6,54-404教室,特に無し。授業においてレジュメを配布することもある。,"[{""name""=>""試験"", ""rate""=>""80％"", ""detail""=>""ロボット技術の基礎や、産業界等での応用事例に関する理解度を問う。""}, {""name""=>""レポート"", ""rate""=>""20％"", ""detail""=>""ロボットに関し、授業で説明する特許分析の仕方を使って各自がレポートをまとめる。""}]"
2018,先進理工学部,企業と労働I,白木　三秀,春学期  金4時限,基礎科目 選択必修,1,2,53-301教室,西早稲田（旧大久保）,日本語,経営学,経営学,人的資源管理,初級レベル（入門・導入）,講義,false,false,春学期,5,4,53-301教室,白木三秀編著『新版人的資源管理の基本(第2版)』(文眞堂、2015年)、白木三秀編著『グローバル・マネジャーの育成と評価』(早稲田大学出版部、2014年),"[{""name""=>""試験"", ""rate""=>""70％"", ""detail""=>""小テスト（1回、20点）と期末試験(50点)を基準とする。""}, {""name""=>""レポート"", ""rate""=>""20％"", ""detail""=>""2回ほど、レポート課題を出して、評価する。""}, {""name""=>""平常点評価"", ""rate""=>""10％"", ""detail""=>""日頃の授業への積極的な参加を加点する。""}, {""name""=>""その他"", ""rate""=>""0％"", ""detail""=>""特になし。""}]"
2018,先進理工学部,知財のグローバリゼーションと言語の多様性,小平　尚典,秋学期  金4時限,基礎科目 選択必修,1,2,61-302教室,西早稲田（旧大久保）,日本語,経営工学,経営工学,事業経営（含技術経営，経済性工学）,初級レベル（入門・導入）,講義,false,false,秋学期,5,4,61-302教室,毎回テキストを配る,なし
2018,先進理工学部,人文地理学,成瀬　厚,春学期  水3時限,基礎科目 選択必修,1,2,53-401教室,西早稲田（旧大久保）,日本語,地理学,地理学,地理学,初級レベル（入門・導入）,講義,false,false,春学期,3,3,53-401教室,特定の教科書はありません。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""定期試験は実施しません。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""課題は10回目の授業で提示します。レポートの結論が正しいか誤っているかではなく、自分が考えた結論までに辿り着く思考過程をいかに論理的に説得力を持って、またその根拠となる資料を効果的に提示しながらレポートが構成されているかを評価します。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""期末のレポートとは別に、前半に小レポート課題を出します。そちらは課題図書を読んで指定の形式に沿ってまとめるものとなります。\nまた、毎回の授業での理解度や感想について書いてもらいます。""}, {""name""=>""その他"", ""rate""=>""0％"", ""detail""=>""特にありません。""}]"
2018,先進理工学部,科学と芸術,大口　孝之／郡司　幸夫／松井　龍哉,秋学期  月3時限,綜合科目 選択必修,1,2,57-201室,西早稲田（旧大久保）,日本語,芸術／美術,その他　芸術／美術,その他,初級レベル（入門・導入）,講義,false,false,秋学期,1,3,57-201室,なし,"[{""name""=>""試験"", ""rate""=>""80％"", ""detail""=>""""}, {""name""=>""その他"", ""rate""=>""20％"", ""detail""=>""4回以上欠席したものは不可とする""}]"
2018,先進理工学部,音と音楽の表現領域,菅野　由弘,春学期  火3時限,綜合科目 選択必修,1,2,14-201,早稲田,日本語,芸術／美術,音楽,芸術／芸能論,初級レベル（入門・導入）,講義,false,false,春学期,2,3,14-201,なし,なし
2018,先進理工学部,生活空間の文化,杉本　香七／長谷川　章／矢萩　喜從郎,春学期  月3時限,綜合科目 選択必修,1,2,57-201室,西早稲田（旧大久保）,日本語,デザイン学,デザイン学,デザイン学,初級レベル（入門・導入）,講義,false,false,春学期,1,3,57-201室,なし,"[{""name""=>""試験"", ""rate""=>""100％"", ""detail""=>""但し、出席率3分の2（10回出席）を最低ラインとし、それ以下の者は「試験の受験資格がない」こととする。""}]"
2018,先進理工学部,音楽論,菅野　由弘,秋学期  火3時限,特論科目 選択必修,2,2,57-202室,西早稲田（旧大久保）,日本語,芸術／美術,音楽,芸術／芸能論,中級レベル（発展・応用）,講義,false,false,秋学期,2,3,57-202室,なし,なし
2018,先進理工学部,プラクティカルリーズニング,高頭　直樹,春学期  金3時限,基礎科目 選択必修,1,2,52-104教室,西早稲田（旧大久保）,日本語,哲学,西洋哲学,キリスト教思想,初級レベル（入門・導入）,講義,false,false,春学期,5,3,52-104教室,プリントを配布する。,"[{""name""=>""試験"", ""rate""=>""90％"", ""detail""=>""講義内容の理解度を確認する。""}, {""name""=>""その他"", ""rate""=>""10％"", ""detail""=>""討論への参加を何等かな形で考慮する場合がある。また必要に応じ提出物を課す。""}]"
2018,先進理工学部,表現とコトバ,郡司　幸夫,秋学期  水3時限,基礎科目 選択必修,1,2,57-201室,西早稲田（旧大久保）,日本語,哲学,その他　哲学,その他,初級レベル（入門・導入）,講義,false,false,秋学期,3,3,57-201室,教場およびコースナビ上で種々のプリントを配付する。,"[{""name""=>""レポート"", ""rate""=>""90％"", ""detail""=>""7回の課題において独創性の高いものに高い評価を与える""}, {""name""=>""平常点評価"", ""rate""=>""10％"", ""detail""=>""出席""}]"
2018,先進理工学部,生命の思想史,皆吉　淳平,春学期  月4時限,基礎科目 選択必修,1,2,52-202教室,西早稲田（旧大久保）,日本語,科学技術論,科学技術論,科学社会学,初級レベル（入門・導入）,講義,false,false,春学期,1,4,52-202教室,特に指定しない,"[{""name""=>""試験"", ""rate""=>""90％"", ""detail""=>""定期試験を実施し、授業の内容についての理解度を評価する。""}, {""name""=>""平常点評価"", ""rate""=>""10％"", ""detail""=>""授業時に複数回実施するコメントペーパーの提出状況および内容を評価する。""}]"
2018,先進理工学部,政治学,佐藤　美奈子,春学期  金2時限,基礎科目 選択必修,1,2,54-202教室,西早稲田（旧大久保）,日本語,政治学,政治学,政治学,初級レベル（入門・導入）,講義,false,false,春学期,5,2,54-202教室,特に定めません。,"[{""name""=>""試験"", ""rate""=>""35％"", ""detail""=>""授業全体の内容について、教場試験を行います。""}, {""name""=>""平常点評価"", ""rate""=>""60％"", ""detail""=>""毎回、授業の最後にミニレポートを課します。""}, {""name""=>""その他"", ""rate""=>""5％"", ""detail""=>""ミニレポートの内容や授業への貢献度に応じて、ボーナス点を与える場合があります。""}]"
2018,先進理工学部,認知とコミュニケーション,尾形　哲也／渡邊　克巳,秋学期  水3時限,基礎科目 選択必修,1,2,63-202教室,西早稲田（旧大久保）,日本語,情報学,総合,一般,初級レベル（入門・導入）,講義,false,false,秋学期,3,3,63-202教室,なし,"[{""name""=>""試験"", ""rate""=>""70％"", ""detail""=>""講義に関連した試験を実施""}, {""name""=>""レポート"", ""rate""=>""20％"", ""detail""=>""CourseN@viで課題を課す場合がある（課題がある場合提出必須）""}, {""name""=>""平常点評価"", ""rate""=>""10％"", ""detail""=>""授業中に実験参加，および演習を課す""}]"
2018,先進理工学部,哲学概論,串田　純一,秋学期  火5時限,基礎科目 選択必修,1,2,52-204教室,西早稲田（旧大久保）,日本語,哲学,西洋哲学,概論,初級レベル（入門・導入）,講義,false,false,秋学期,2,5,52-204教室,"とくに指定しませんが、東京大学出版会『哲学原典資料集』からの一部コピーを配ります。
　全体を見たい方は購入してみても良いと思います。","[{""name""=>""試験"", ""rate""=>""80％"", ""detail""=>""知識と視野の幅広さ。問題の射程の把握。論理的な整合性。""}, {""name""=>""平常点評価"", ""rate""=>""20％"", ""detail""=>""毎回、哲学の著名テクストを抜粋を配る予定ですので、復習に役立ててください。\n受講人数にもよりますが、数回に一度、出席確認を兼ねて簡単な調べものや質問に答えてもらう予定です。""}]"
2018,先進理工学部,都市と地域の社会学,石倉　義博,秋学期  金3時限,基礎科目 選択必修,1,2,61-206教室,西早稲田（旧大久保）,日本語,社会学,社会学,地域社会・村落・都市,初級レベル（入門・導入）,講義,false,false,秋学期,5,3,61-206教室,特になし。毎回プリントを配布する。,"[{""name""=>""試験"", ""rate""=>""70％"", ""detail""=>""第15週目の授業時間中に試験を実施し、理解度の確認を行なう。都市に関する概念の理解を問う記述問題と、事前に与えたテーマに即して議論を展開してもらう論述問題によって評価する。なお、授業の進捗状況によって試験実施週が変更になることがある（その場合はCourseN@viや授業中にアナウンスする）。""}, {""name""=>""レポート"", ""rate""=>""30％"", ""detail""=>""不定期に、その回の授業の内容を踏まえたレポートを授業時間内に課す。""}]"
2018,先進理工学部,社会思想史,佐藤　美奈子,秋学期  金2時限,基礎科目 選択必修,1,2,51-06-04(共通ゼミ室),西早稲田（旧大久保）,日本語,哲学,思想史,概論,初級レベル（入門・導入）,講義,false,false,秋学期,5,2,51-06-04(共通ゼミ室),特に定めません。,"[{""name""=>""試験"", ""rate""=>""35％"", ""detail""=>""授業全体の内容について、教場試験を行います。""}, {""name""=>""平常点評価"", ""rate""=>""60％"", ""detail""=>""毎回、授業の最後にミニレポートを課します。""}, {""name""=>""その他"", ""rate""=>""5％"", ""detail""=>""ミニレポートの内容や授業への貢献度に応じて、ボーナス点を与える場合があります。""}]"
2018,先進理工学部,映画から学ぶ映像表現,土田　環,春学期  月3-4,特論科目 選択必修,2,4,53-B03教室,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,映像,中級レベル（発展・応用）,講義,false,false,春学期,1,3,53-B03教室,"特になし。授業中に適宜紹介する。
共有すべきテキストは、必要に応じてコピーを配布する。","[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""なし""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終課題""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""授業での積極性""}, {""name""=>""その他"", ""rate""=>""0％"", ""detail""=>""授業内で出された課題""}]"
2018,先進理工学部,映画から学ぶ映像表現,土田　環,春学期  月3-4,特論科目 選択必修,2,4,53-B03教室,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,映像,中級レベル（発展・応用）,講義,false,false,春学期,1,4,53-B03教室,"特になし。授業中に適宜紹介する。
共有すべきテキストは、必要に応じてコピーを配布する。","[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""なし""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終課題""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""授業での積極性""}, {""name""=>""その他"", ""rate""=>""0％"", ""detail""=>""授業内で出された課題""}]"
2018,先進理工学部,映像制作実習 I,是枝　裕和／篠崎　誠／土田　環,春学期  火6-7,特論科目 選択必修,3,4,53-B03教室,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,映像,中級レベル（発展・応用）,実習／実験／実技,false,false,春学期,2,6,53-B03教室,"特になし。必要に応じて適宜指示する。
共有すべきテキストに関しては、コピー配布する。","[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""特になし。授業内で行うプレゼンテーションや課題により総合的に評価を行う。""}, {""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""課題""}, {""name""=>""平常点評価"", ""rate""=>""25％"", ""detail""=>""授業での積極性""}, {""name""=>""その他"", ""rate""=>""50％"", ""detail""=>""プレゼンテーション、脚本""}]"
2018,先進理工学部,映像制作実習 I,是枝　裕和／篠崎　誠／土田　環,春学期  火6-7,特論科目 選択必修,3,4,53-B03教室,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,映像,中級レベル（発展・応用）,実習／実験／実技,false,false,春学期,2,7,53-B03教室,"特になし。必要に応じて適宜指示する。
共有すべきテキストに関しては、コピー配布する。","[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""特になし。授業内で行うプレゼンテーションや課題により総合的に評価を行う。""}, {""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""課題""}, {""name""=>""平常点評価"", ""rate""=>""25％"", ""detail""=>""授業での積極性""}, {""name""=>""その他"", ""rate""=>""50％"", ""detail""=>""プレゼンテーション、脚本""}]"
2018,先進理工学部,映像制作実習 II,是枝　裕和／篠崎　誠／高木　創／土田　環,秋学期  火6-7,特論科目 選択必修,3,4,61-305（映像情報ラボデジタルアトリエ）,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,映像,中級レベル（発展・応用）,実習／実験／実技,false,false,秋学期,2,6,61-305（映像情報ラボデジタルアトリエ）,"特になし。
必要に応じて適宜プリントを配布する。","[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""特になし。共同作業への取り組みや作品の完成度により評価する。\n各パートの責任をきちんと果たしていることを基準とする。""}, {""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""課題""}, {""name""=>""平常点評価"", ""rate""=>""25％"", ""detail""=>""授業での積極性""}, {""name""=>""その他"", ""rate""=>""50％"", ""detail""=>""作品""}]"
2018,先進理工学部,映像制作実習 II,是枝　裕和／篠崎　誠／高木　創／土田　環,秋学期  火6-7,特論科目 選択必修,3,4,61-305（映像情報ラボデジタルアトリエ）,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,映像,中級レベル（発展・応用）,実習／実験／実技,false,false,秋学期,2,7,61-305（映像情報ラボデジタルアトリエ）,"特になし。
必要に応じて適宜プリントを配布する。","[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""特になし。共同作業への取り組みや作品の完成度により評価する。\n各パートの責任をきちんと果たしていることを基準とする。""}, {""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""課題""}, {""name""=>""平常点評価"", ""rate""=>""25％"", ""detail""=>""授業での積極性""}, {""name""=>""その他"", ""rate""=>""50％"", ""detail""=>""作品""}]"
2018,先進理工学部,奇想のテレビドキュメンタリー論,長嶋　甲兵,秋学期  木4-5,特論科目 選択必修,2,2,52-201教室,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,メディア論,初級レベル（入門・導入）,講義,false,false,秋学期,4,4,52-201教室,なし,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""なし""}, {""name""=>""レポート"", ""rate""=>""40％"", ""detail""=>""最終課題""}, {""name""=>""平常点評価"", ""rate""=>""15％"", ""detail""=>""授業での積極性など""}, {""name""=>""その他"", ""rate""=>""45％"", ""detail""=>""各回ドキュメンタリー鑑賞感想文など""}]"
2018,先進理工学部,奇想のテレビドキュメンタリー論,長嶋　甲兵,秋学期  木4-5,特論科目 選択必修,2,2,52-201教室,西早稲田（旧大久保）,日本語,複合領域,表現（美術／映像／演劇／音楽／芸能／文学／メディア論）,メディア論,初級レベル（入門・導入）,講義,false,false,秋学期,4,5,52-201教室,なし,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""なし""}, {""name""=>""レポート"", ""rate""=>""40％"", ""detail""=>""最終課題""}, {""name""=>""平常点評価"", ""rate""=>""15％"", ""detail""=>""授業での積極性など""}, {""name""=>""その他"", ""rate""=>""45％"", ""detail""=>""各回ドキュメンタリー鑑賞感想文など""}]"
2018,先進理工学部,産業・組織心理学,膳場　百合子,秋学期  火4時限,特論科目 選択必修,2,2,52-101教室,西早稲田（旧大久保）,日本語,心理学,心理学,社会心理学・産業心理学,中級レベル（発展・応用）,講義,false,false,秋学期,2,4,52-101教室,特に指定しない,"[{""name""=>""試験"", ""rate""=>""100％"", ""detail""=>""試験（第15回）の結果で評価する。""}]"
2018,先進理工学部,法学入門,福原　明雄,秋学期  水4時限,基礎科目 選択必修,1,2,54-403教室,西早稲田（旧大久保）,日本語,法学,基礎法,基礎法概論,初級レベル（入門・導入）,講義,false,false,秋学期,3,4,54-403教室,田中成明（2016）『法学入門　新版』有斐閣,"[{""name""=>""試験"", ""rate""=>""100％"", ""detail""=>""第15週目の授業時間中に筆記試験を実施し、理解度の確認を行う""}]"
2018,先進理工学部,メディア処理技術概論,矢田部　浩平,春学期  水5時限,基礎科目 選択必修,1,2,56-103教室,西早稲田（旧大久保）,日本語,情報学,総合,概論,初級レベル（入門・導入）,講義,false,false,春学期,3,5,56-103教室,なし,"[{""name""=>""試験"", ""rate""=>""30％"", ""detail""=>""通常の試験を実施する．""}, {""name""=>""レポート"", ""rate""=>""70％"", ""detail""=>""通常のレポート提出を課す．""}]"
2018,先進理工学部,生活とすまい,白木　里恵子,秋学期  木2時限,基礎科目 選択必修,1,2,53-201教室,西早稲田（旧大久保）,日本語,家政学,家政学,生活科学,初級レベル（入門・導入）,講義,false,false,秋学期,4,2,53-201教室,特になし。,"[{""name""=>""試験"", ""rate""=>""50％"", ""detail""=>""第15週目の授業時間中に試験を実施し、理解度の確認を行う。""}, {""name""=>""レポート"", ""rate""=>""30％"", ""detail""=>""小レポート又は、プレゼンテーションによる課題を提示する。与えられた課題を講義内容の視点と絡めて深く考察しているかどうかを評価する。""}, {""name""=>""平常点評価"", ""rate""=>""20％"", ""detail""=>""出席とグループワークにおける貢献度を評価する。""}]"
2018,先進理工学部,マスターズ・オブ・シネマ　映画のすべて　1,岡室　美奈子／是枝　裕和／谷　昌親／土田　環／長谷　正人,春クォーター  土4時限,基礎科目 選択必修,1,1,8-106,早稲田,日本語,芸術／美術,演劇,その他,初級レベル（入門・導入）,講義,false,false,春クォーター,6,4,8-106,特になし。,"[{""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""期末レポートを課す。具体的な課題については授業時およびCourse Navi上で指示する。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""授業における発言、出欠を含めた課題によって評価する。\n具体的には、毎回、リアクションペーパーを授業終了後に提出してもらい、それによって出席と評価を行う。\nゲスト・スピーカーを招聘する7回のうち、リアクション・ペーパーを5回以上提出することを義務付ける。""}]"
2018,先進理工学部,マスターズ・オブ・シネマ　映画のすべて　2,岡室　美奈子／是枝　裕和／谷　昌親／土田　環／長谷　正人,夏クォーター  土4時限,基礎科目 選択必修,1,1,8-106,早稲田,日本語,芸術／美術,演劇,その他,初級レベル（入門・導入）,講義,false,false,夏クォーター,6,4,8-106,特になし。,"[{""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""授業最終回（第8回目）に教場で理解度確認を行う。具体的な課題については授業時およびCourse Navi上で指示する。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""授業における発言、出欠を含めた課題によって評価する。\n具体的には、毎回、リアクションペーパーを授業終了後に提出してもらい、それによって出席と評価を行う。\nゲスト・スピーカーを招聘する7回のうち、リアクション・ペーパーを5回以上提出することを義務付ける。""}]"
